uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
lzvcbz25,7035419,Matthew Davis,0,1.7,4.7,4.3,1.6,Emily Santos-Bacca,esb99
hkzhyw70,7301862,Sarah Richards,0,0.4,0.2,2.7,-4.7,Anne Hernandez,ssujpa10
ptkqgn64,4503131,Sandra Jones,0,-1.4,2.2,2.7,0.4,Dawn Curtin,sweucq96
chtuww28,7724569,Clarence Garo,0,-4.1,3.2,3.6,4.8,Marie Roberts,vnxici28
weozyg76,0441891,Jamie Williams,1,-0.9,4.5,4.6,-0.9,Jeanne Mason,cnotli32
ehvwpc28,3432930,Stephen Tabisula,0,1,1.7,0.1,4,Paul Prince,wndznn45
batmcf73,6667528,Hugh Golden,0,-0.2,4.6,4.7,2.7,Emily Santos-Bacca,esb99
afvezm04,8250047,John Mahoney,1,-2,2.2,4.1,-4.3,Luis Yoxall,flgkpr62
dzryfk07,9465155,Ada Sarver,0,5,3.8,-99,5,Anne Hernandez,ssujpa10
usaeex79,8152824,Paula Gross,0,-1,0.7,1.5,3.5,Michelle Cuellar,oqgnwy64
qoiaad56,2504428,Joan Stockman,0,-3.8,1.8,1.6,2.2,Basia Murton,bm8567
shxqxt16,4014737,Trenton Goard,0,-1.1,0.8,-0.5,3.7,Jeanette Lindley,mmxgfl83
ddhfve83,9804733,Mattie Russo,0,1.7,3,1,-0.4,Kenyatta Berrios,ysftax93
frwmpt80,9432446,Gary Howard,0,-1.7,1.4,2.5,3,Anne Hernandez,ssujpa10
juthzr02,5121929,Lucila Booth,0,-2.6,-0.2,-3.1,-3.7,Luis Yoxall,flgkpr62
qkpixy12,5367181,Louis Kelly,1,-1.8,-1.7,1.1,-4.9,Emily Santos-Bacca,esb99
dwiyct73,5683586,Vickie Gipson,0,-3.1,1.7,1.4,0.6,Irene Feldman,ekhymj67
dwgmof82,3125304,Buddy Hendricks,0,-1.1,3.5,4.5,3.5,Irene Feldman,ekhymj67
rjntkm92,2242070,Rick Gates,0,0.3,0.3,0.7,4,Fred Johnson,fj123
hxxgoa87,5482815,Maria Burkins,0,-1.2,4,3.2,4.1,Emily Santos-Bacca,esb99
iukhun43,5103593,Donald Marx,0,0.5,3.8,4.3,2.8,Marie Roberts,vnxici28
opugvs44,2813608,Christie Keithly,1,2.2,4.5,5,4.5,Jeanne Mason,cnotli32
mdljnc17,0253083,James Mitchell,1,-3.4,0.1,0.8,-0.6,Marie Roberts,vnxici28
nnalzl58,1593769,David Moore,0,-3.5,-3.3,-1.2,-2.5,Irene Feldman,ekhymj67
aqtwqt17,0136943,Pennie Lefevre,0,-0.2,2.9,3.3,-0.9,Marie Roberts,vnxici28
zfhphp85,9351518,Barbara Conover,1,-1.6,3.6,3.6,2.3,Michelle Cuellar,oqgnwy64
pjvvhb35,8213781,Judith Smith,0,-1.5,0.9,4.5,4.5,Marie Roberts,vnxici28
lsqyes12,0494540,Craig Zook,1,-99,-99,-99,-99,Kenyatta Berrios,ysftax93
nxstqn05,8775048,Genevieve Swenson,0,0.2,3.9,2,4.1,Michelle Cuellar,oqgnwy64
mwtkpf19,4350893,Stephanie Payne,0,0.3,0.6,2.2,0.7,Jeanne Mason,cnotli32
orwypn69,1630092,Paul Coriell,1,-0,2,2.7,1.2,Anne Hernandez,ssujpa10
wshpuq19,3616000,Charles Stechlinski,0,-1.4,-1,0.4,-4.5,Jeanne Mason,cnotli32
vtckfd20,3543253,Erik Higginbotham,1,-1,-1.1,-3,-5,Michelle Cuellar,oqgnwy64
ibxytu54,7945152,David Rhew,0,-4.4,-3.5,-1,-4.9,Dawn Curtin,sweucq96
efnzpp68,2733682,Kim Pace,1,-1.1,3.8,4.2,-2.4,Anne Hernandez,ssujpa10
joxepq64,6659261,Raphael Weyer,1,-0.1,1.6,2,-1.2,Basia Murton,bm8567
mzyooz11,3621620,Amy Overturf,0,-0.1,4.2,4.3,3.9,Anne Hernandez,ssujpa10
mhlyff59,8639674,Rebecca Roney,1,-1.7,3.2,2.4,-4.9,Anne Hernandez,ssujpa10
ajrciv66,6294771,Walter Peck,0,0.5,3.3,4.6,0.5,Paul Prince,wndznn45
dblppx78,9868754,Curtis Miller,0,1.1,2.3,3.8,3.3,Dawn Curtin,sweucq96
awumhc77,4464990,Jerry Akins,0,-0.8,1.1,2,-99,Jeanne Mason,cnotli32
zfcxxq39,6695288,Tiffany Eckel,0,0.2,2.7,1.7,3.7,Dawn Curtin,sweucq96
pbdcih16,0964123,Nina Ballard,1,-2.6,2.2,2.8,2.2,Jeanne Mason,cnotli32
qtghtf42,4186198,Kelly Scarborough,0,-3,0,3.6,4.9,Paul Prince,wndznn45
ljinhf30,7795516,Judith Christmas,0,3.3,3.8,4.6,2.6,Jeanne Mason,cnotli32
nrlaud18,7549193,Lisa Blanchard,1,-0.4,2.1,2.4,1.7,Dawn Curtin,sweucq96
vjzaip92,5789412,Julia Burgin,0,2.8,4.1,4.4,3.9,Basia Murton,bm8567
wcrfgw27,2937278,Della Mallett,1,-0.6,1.5,-0.4,4,Anne Hernandez,ssujpa10
rzbqqf21,5657698,Leslie Graham,0,2.5,3.5,4.8,3.4,Luis Yoxall,flgkpr62
imjevb27,1532031,Allan Goodwin,0,-0,4.2,1.7,1.2,Emily Santos-Bacca,esb99
fyeskg12,6572449,Shawn Schumacher,0,-2,4.7,3.9,1,Paul Prince,wndznn45
nubwhj38,9093781,Jonathan Cook,1,1.1,4.8,4,3.8,Jeanne Mason,cnotli32
ninyrc40,4399047,Delores Horner,0,-3.5,-1.5,-0.2,-4.9,Emily Santos-Bacca,esb99
xsfewk85,5176224,Margaret Brantley,0,0,5,4.6,3.6,Paul Prince,wndznn45
srpule19,2050005,Teresa Miller,1,-1,1.7,4.1,3.6,Basia Murton,bm8567
cqyfos69,3371657,Marshall Chau,0,-1.8,2.7,1.5,-0.7,Irene Feldman,ekhymj67
reyxmd88,2485481,Chris Schultz,0,0.7,4.4,3.6,0.8,Jeanette Lindley,mmxgfl83
dajtom91,7679787,Princess Svenson,0,-2.3,3.6,3.5,-0.3,Jeanette Lindley,mmxgfl83
iiytzm55,6725553,Naomi Martin,0,2.8,3,4.9,3.2,Basia Murton,bm8567
wfeleg16,5763650,Darren Brown,1,-0.4,3,3,-0.9,Dawn Curtin,sweucq96
xknmyx47,7721099,Elizabeth Ford,0,-2,0.2,0.8,1.5,Fred Johnson,fj123
wpkevj67,7962145,Jamie Livermore,0,3.3,2.4,3,0.9,Dawn Curtin,sweucq96
ottoly13,7049320,Michael Stephens,1,1.8,4.4,2.5,-0.3,Michelle Cuellar,oqgnwy64
fgnnnq41,1568604,Francis Ramos,0,1.2,3.2,5,2.5,Dawn Curtin,sweucq96
tgijdw99,3109302,Benjamin Welsh,0,0.9,4.3,4.1,1.5,Kenyatta Berrios,ysftax93
wirpur09,5685999,Donna Johnson,1,-0.7,0.9,1.7,3.9,Basia Murton,bm8567
dludxh62,9409966,Mary Ray,1,0.7,2,1.2,-4.4,Fred Johnson,fj123
qlotuw42,7039280,Gayla Crabtree,1,-2.6,-0.5,3.9,0.9,Basia Murton,bm8567
vkosyk46,3651149,Andrew Masuda,0,-3.1,3.2,3,3.7,Kenyatta Berrios,ysftax93
eohxjv93,4946499,Latoya Erickson,0,1,2.6,4.2,-1.5,Dawn Curtin,sweucq96
rqirsq33,3359265,Judy Dupont,1,-2.4,-1.2,0.2,-1.8,Marie Roberts,vnxici28
jtjrzx94,4665099,Charles Taylor,1,1.5,2.4,2.1,-4.1,Basia Murton,bm8567
vlfzam48,4389603,Amanda Dombeck,0,-1.1,4.6,3.9,2.2,Basia Murton,bm8567
umdxyc95,8032808,Philip Salafia,0,0.3,2.6,2.9,-4.8,Luis Yoxall,flgkpr62
bpsinh11,1985095,Gerald Fransen,1,-2.9,1,-3.9,-1.6,Jeanette Lindley,mmxgfl83
qycebw66,9302651,Jonathan Mcmahan,0,1,0.7,2.3,3.2,Samuel Dalton,wpqorn73
tjkhgh19,7539989,Bette Guinn,0,-0.5,2.7,4.7,1.5,Michelle Cuellar,oqgnwy64
jljmqd34,5082824,Matthew Bland,0,-2.2,0.1,1.9,-4.8,Kenyatta Berrios,ysftax93
ibvaei23,0282534,Norma Fryer,0,-1.7,1.2,3.9,0.5,Michelle Cuellar,oqgnwy64
dassah99,3667656,Lucinda Hunsaker,0,0.4,4.2,3.9,-0.2,Patricia Jackson,hfyvek38
mgeyxj03,4323841,Mattie Brumfield,0,-0.1,3.3,2.9,3.2,Fred Johnson,fj123
yrckgi37,6212771,Camille Bridges,0,-1.7,-0,2.3,0.2,Paul Prince,wndznn45
xhivyr78,3269776,Stacey Hardin,0,-2.4,2.8,3.2,-3.9,Samuel Dalton,wpqorn73
jhmovh94,7202713,Phyllis Cocks,0,2,5,4,0.6,Michelle Cuellar,oqgnwy64
nohowu90,0173162,Kari Delacerda,1,-0.5,3.8,3.8,0.7,Paul Prince,wndznn45
bondbo52,1499334,Deanna Lind,0,-1.2,3.9,3.6,3.5,Marie Roberts,vnxici28
avrhmy49,2423493,Charles Schanz,1,-0.9,1.7,2.9,-5,Paul Prince,wndznn45
elvhwf69,0176981,Ashley Stokes,0,-4.2,-3.9,0,2.2,Kenyatta Berrios,ysftax93
gjvhcs93,5842750,Charles Webb,0,-0.7,-3,5,4.8,Jeanne Mason,cnotli32
oevkgr94,4672867,Oscar Sanders,0,-0,1.1,0.2,-3.9,Jeanette Lindley,mmxgfl83
godszb40,1509392,George Ryan,1,-0.6,4.6,3.3,2.3,Irene Feldman,ekhymj67
vdpuop84,4661090,Amanda Link,0,-2,4,4.7,4.2,Luis Yoxall,flgkpr62
yqhdiq16,2641089,Barbara Johnson,0,0.2,1.5,3,-1.9,Patricia Jackson,hfyvek38
dtrpwh75,3827099,Sylvia Young,0,0.2,1.3,3.4,2.9,Jeanette Lindley,mmxgfl83
xpnnaq57,0637465,Eileen Neal,1,-1,3.9,5,-0.5,Dawn Curtin,sweucq96
zcgtju02,3492906,Reginald Hatcher,0,0.1,4.6,2.7,4.8,Luis Yoxall,flgkpr62
zyuxeo14,4591902,Anthony Doi,0,2.3,4.1,4,4.4,Emily Santos-Bacca,esb99
bsxtnz33,5234500,Jose Underdahl,0,1,3.9,5,4.8,Jeanne Mason,cnotli32
bkuaxh78,6641873,Janis Decker,0,-2.8,2.5,3.8,0.4,Michelle Cuellar,oqgnwy64
jemdrw59,6089945,John Wickes,1,1.6,3.9,3.2,3.5,Basia Murton,bm8567
kftgdt47,9997319,Jeremy Mondragon,1,0.7,-0.2,-0.6,0,Jeanne Mason,cnotli32
kfgekk81,1596914,Candace Redding,0,-2.1,4,3.7,0.9,Anne Hernandez,ssujpa10
rswgbb27,5700874,Tonja Chaput,0,-1,1,3,4.1,Jeanne Mason,cnotli32
sgjogr87,9028609,Paul Ferguson,1,-1.5,4.9,2.9,3.3,Michelle Cuellar,oqgnwy64
avkkck43,4043007,Virginia Anderson,1,-0.7,2.3,0.4,1.6,Marie Roberts,vnxici28
wthiko62,7255450,Frank Gatlin,0,-0.5,2.5,1.7,2.8,Emily Santos-Bacca,esb99
yvmnuz43,1086356,David Kemp,1,-1.8,3.6,2.3,3.8,Fred Johnson,fj123
crnsql46,0779980,Rosemary Kohler,0,-1.9,-3.1,-2.2,4.1,Patricia Jackson,hfyvek38
uqlrnd10,9000266,Velma Bowe,0,0,3.6,3.3,3.2,Dawn Curtin,sweucq96
zuxpwj12,1698889,Dale Speis,0,0,3.5,4.3,2.3,Anne Hernandez,ssujpa10
vysyer09,0185944,Jason Ross,1,-2,0.1,4.8,4.3,Fred Johnson,fj123
zwgxcs57,9577203,Tony Vanderhoef,0,-0.2,2.3,2.2,-4.5,Paul Prince,wndznn45
tgrrbh64,0022385,Alex Carrasco,0,-0.1,2.9,1.9,-3,Paul Prince,wndznn45
igpfob07,7421178,Allen Carter,1,-2.9,-0.8,2.1,3.4,Jeanette Lindley,mmxgfl83
lucyxl72,0958946,Julie Olson,0,0.6,4,4.5,2.1,Emily Santos-Bacca,esb99
prbhcr07,2185730,Kathryn Mooberry,0,-3.1,-1.5,1.5,3.9,Samuel Dalton,wpqorn73
pmishe95,0278960,Ann Casey,0,0.5,4.1,4,1,Paul Prince,wndznn45
kbtutw65,9385339,Alejandro James,0,-0.7,-0.6,2.6,4.4,Emily Santos-Bacca,esb99
zaiwro13,9833147,Dwight Pearce,0,-1.1,3.4,3.2,2.9,Kenyatta Berrios,ysftax93
dbkgkx16,1113220,John Lopez,1,-0.4,1.5,0.7,4.4,Basia Murton,bm8567
inyffd65,2653490,Howard Greenley,0,-2.3,1.4,2.7,2.9,Fred Johnson,fj123
rqwdnw45,6935550,William Seiber,0,-3.1,-0.2,-1.1,-4.3,Basia Murton,bm8567
tgsnaz93,9439602,Maryann East,0,-1,0.8,3,3.3,Paul Prince,wndznn45
wwhqge64,1698090,Robert Smith,0,1.4,3.4,4,2.6,Marie Roberts,vnxici28
lzbhle34,8958657,Russell Scott,0,-2.4,-1.3,4.2,3.8,Michelle Cuellar,oqgnwy64
dbivzk04,7541127,David Clemens,0,3.4,3.1,4,4,Fred Johnson,fj123
wofclb58,9872638,Katherine Martin,0,1.4,2.4,2.8,1.4,Basia Murton,bm8567
lxtadr50,7513202,Dennis Callahan,0,0.8,-0.6,-1.4,-0.1,Fred Johnson,fj123
ptciye40,1521575,Ned Martin,1,-2.6,0.7,0.1,3.3,Michelle Cuellar,oqgnwy64
wbomin54,1737018,Beatrice Taylor,0,0.5,0.8,0.8,2.4,Samuel Dalton,wpqorn73
vmttlk81,8281742,Sarah Davis,1,2.4,3.5,4.8,3.7,Jeanne Mason,cnotli32
fajziz00,3728790,William Alba,0,-2.7,0.4,-1.5,-0.3,Anne Hernandez,ssujpa10
dffjnm03,2943875,Esther Payne,1,-99,-99,-99,4.9,Irene Feldman,ekhymj67
tqirly39,9430889,Angela Hammer,0,-1,-0.1,3.6,-3.1,Paul Prince,wndznn45
olctmn82,1256425,Timothy Gadbois,0,4.4,3,3.6,1.7,Marie Roberts,vnxici28
sczlbc54,3237278,Joann Collins,0,-2,1.6,1.4,-5,Dawn Curtin,sweucq96
cdczwe66,3480301,Emily Mcintosh,0,-4,-2.6,-4.5,3.1,Samuel Dalton,wpqorn73
mvdrty14,0254582,Tiffany Murray,0,0.7,1.4,1.8,3,Jeanette Lindley,mmxgfl83
lgqgul00,4650885,Stella Cumberland,0,-2.7,2.6,3.2,3.4,Jeanette Lindley,mmxgfl83
vlkyax56,8977110,Avelina Isaacs,1,-1.8,1.8,1.6,-1.4,Marie Roberts,vnxici28
roiuxw12,3426555,Patricia Dolecki,0,-4.6,-4.6,-2.5,-4,Paul Prince,wndznn45
lwmjnw06,0353802,James Wilson,0,-0.6,3,3.3,1.3,Marie Roberts,vnxici28
ydvoyw58,4012782,Carol Klouda,0,-0.1,0.6,2.2,3.2,Irene Feldman,ekhymj67
jbkvem33,3355925,Eugene Dinkens,0,-0.9,1.1,3.7,-4.9,Emily Santos-Bacca,esb99
ocxgfb72,3376274,Barbara Kelley,1,-0.4,3.6,2.2,-4.7,Jeanne Mason,cnotli32
nnzeju84,6972849,Fern Knightly,1,-0.2,3,-1.2,-2.8,Samuel Dalton,wpqorn73
fnzdbn37,3314363,Mary Goff,1,-0.8,4.5,4.3,3.2,Luis Yoxall,flgkpr62
nqtwdq03,6404810,Lisa Tillery,0,-0.6,3.3,4.2,3.2,Jeanette Lindley,mmxgfl83
expkmt26,5930554,Virginia Beard,0,0.8,1,3.1,0.1,Emily Santos-Bacca,esb99
exkbcw65,5051721,James Zimmer,1,0.3,4.8,3.5,1.3,Irene Feldman,ekhymj67
xchuna92,5296989,Garrett Holmes,0,0.4,4.6,2.5,1.3,Anne Hernandez,ssujpa10
zxtpyb64,2599978,Ray Depalma,1,-3.7,-2.9,-2.7,-5,Samuel Dalton,wpqorn73
ddhpiv39,2788987,Steven Kenyon,0,-1.5,4.1,1.3,-2.7,Samuel Dalton,wpqorn73
mcrxal98,8991757,Joseph Turner,0,0.5,3.7,2.3,1.6,Emily Santos-Bacca,esb99
lxsyrl41,9942483,Erica Luksa,1,0.8,2.2,2.9,-1.2,Samuel Dalton,wpqorn73
vqcpox07,7788779,Ruby Gaynor,0,2.5,3.6,4.5,3.4,Irene Feldman,ekhymj67
bpupek51,5369855,Carrie Chase,1,-1,0.6,1,-4.9,Patricia Jackson,hfyvek38
qzzuvj50,8211442,Arthur Arterbury,1,0.8,3.4,2.4,-4,Kenyatta Berrios,ysftax93
hlhxma64,9462247,Michael Sayles,0,-0.9,4.6,3.7,2.7,Marie Roberts,vnxici28
hxuctz48,8947065,Mark Long,0,1.1,3.6,3.2,3,Patricia Jackson,hfyvek38
bezrnx01,2470256,Suzanne Schofield,0,2.3,2.7,1.9,2,Irene Feldman,ekhymj67
qrqjvc46,9458958,Minnie Guerin,0,-0.1,0,0.4,1.9,Anne Hernandez,ssujpa10
shnqvc23,2049115,Robert Harris,0,0.7,1.9,2.6,1.4,Basia Murton,bm8567
xbukul92,5926508,Lakisha Hammond,1,-1.8,4.7,2,-5,Anne Hernandez,ssujpa10
oomjzf55,6974823,Wilhelmina Post,1,-0.2,2.3,4.7,0.3,Basia Murton,bm8567
ngtrdf42,5105012,Christine Ramirez,0,0.1,3.9,0.2,1.9,Irene Feldman,ekhymj67
jslgbb00,2333246,Loreta Williams,0,-3.1,1.2,3.5,2.8,Anne Hernandez,ssujpa10
anmfwk21,6416843,Melissa Guimond,0,2,3.6,3.5,3.9,Marie Roberts,vnxici28
qkqair76,0372730,Stanley Grant,0,-0.2,2.9,2.6,4.5,Luis Yoxall,flgkpr62
kaggxy59,7042477,William Townsend,1,1.4,4.3,3.6,2.5,Marie Roberts,vnxici28
nepdsd16,8250809,Timothy Carson,0,1.1,3.1,0,3.1,Marie Roberts,vnxici28
eqcaex02,4155230,Audrey Frost,0,1.4,3.5,2.5,4.6,Jeanne Mason,cnotli32
jxwoop91,6750954,Eulalia Moses,0,0.7,3.6,2.9,3.5,Paul Prince,wndznn45
rzdnjd33,0534355,Louanne Evans,1,-2.6,0.6,3.8,4.1,Kenyatta Berrios,ysftax93
nihlep85,0782610,John Jones,0,2.2,1.7,3.3,-4,Jeanne Mason,cnotli32
bfijvu87,2997978,Ronald Kimble,0,-2,-5,-2.5,-4,Marie Roberts,vnxici28
mfillr59,5989808,John Montana,0,1,2,3.2,2.2,Patricia Jackson,hfyvek38
tckmct34,7319036,David Barrio,0,-2.1,0.3,1.9,2.4,Marie Roberts,vnxici28
nvhyjx06,1510411,Ethelyn Hankins,0,-2.9,-1.1,-1.6,1.7,Emily Santos-Bacca,esb99
usnpdl55,0724651,David Maney,1,-2.7,4.6,5,3.7,Dawn Curtin,sweucq96
zgtybo36,4779481,Edna Lepine,1,-0.1,4,4.2,3,Michelle Cuellar,oqgnwy64
advant06,3189559,Nathaniel Palmer,0,-3.2,1.1,4.2,2.7,Luis Yoxall,flgkpr62
zjkouh69,2634128,Karen Niess,0,0.1,-0.5,2.2,2.9,Basia Murton,bm8567
zqrjga71,3931062,Andrea Garrison,0,1.1,4.6,3.6,3.3,Kenyatta Berrios,ysftax93
urasud15,7459228,Vicky Billotte,1,3.6,2.3,4.4,-2.5,Anne Hernandez,ssujpa10
sxskus85,2824416,Everett Austin,0,0.1,2.3,0.8,0.5,Samuel Dalton,wpqorn73
ufzvsl69,5223979,Tina Myers,0,-0.6,2.5,0.4,-0.6,Kenyatta Berrios,ysftax93
tvkzbf98,3112203,Ruth Hughes,0,-0.3,-0.2,-0.2,-1.2,Marie Roberts,vnxici28
ikianw93,1876769,Robert Brough,0,1.8,3.7,3.1,-0.6,Fred Johnson,fj123
ljzpcr62,6507028,Elinor Main,0,-3.7,-4.1,-3.2,-0.3,Basia Murton,bm8567
aespvl23,5495274,Patricia Joslyn,1,-0.8,0.3,1.8,2.8,Dawn Curtin,sweucq96
jyafzs17,1645601,Michael Quarles,1,1.3,3,4.2,3.9,Luis Yoxall,flgkpr62
brvcyw44,2841416,Patricia Woods,1,-3.2,3,4.2,3.6,Jeanette Lindley,mmxgfl83
spjvzo66,6524367,Mary Moe,0,-0.2,2.9,4.5,3.7,Michelle Cuellar,oqgnwy64
cjsfvq83,4063905,Matthew Ring,0,-1,-3.3,0,3.6,Anne Hernandez,ssujpa10
mvlqvn54,9907832,Gregory Roberts,0,-0.5,3.3,2.3,0.6,Anne Hernandez,ssujpa10
enepsi50,2854764,Araceli Garnett,1,-2.8,2.2,-0.4,4.4,Patricia Jackson,hfyvek38
vmacbq75,4643527,April Dunn,1,-1.4,-0.7,-2.5,-0.7,Jeanette Lindley,mmxgfl83
uzxehs01,1305283,Sophia Emerson,0,0.1,3.5,2.9,-5,Emily Santos-Bacca,esb99
htzmln35,9799304,Roslyn Schaeffer,0,1.9,4.1,4,1.4,Jeanette Lindley,mmxgfl83
zztxdb45,4853993,Clayton Preston,0,1,3.5,2.6,1.8,Patricia Jackson,hfyvek38
yikmsq35,5113484,Lucille Britton,0,-3.1,-0.5,1.9,1.3,Paul Prince,wndznn45
ojhath74,1435774,Robert Butler,1,0.8,4.8,4.2,3.1,Dawn Curtin,sweucq96
runqts78,5830666,Jose Cooper,0,-1.7,0.8,2.4,-4.7,Jeanne Mason,cnotli32
ldultx38,8524627,Louis Gillespie,1,-3.2,-0.3,-2,-2.2,Basia Murton,bm8567
jdawna63,3797395,David Vreeland,0,-0.4,2.5,2.6,0.6,Michelle Cuellar,oqgnwy64
zbjcrn23,9330104,Stacia Poston,0,-0.2,3.3,2,2.9,Jeanne Mason,cnotli32
gaguih54,6404403,Esther Wilson,0,-0.6,4.4,2.7,2.5,Samuel Dalton,wpqorn73
fmkrrs82,5430249,Michael Thompson,0,-0.4,2.9,2.6,1.9,Anne Hernandez,ssujpa10
rejjsn41,1231186,Rita Lint,0,-1.3,1.6,4.1,3.3,Luis Yoxall,flgkpr62
gizfti51,8928637,Jesse Matthews,0,-1.4,0.2,-2.9,1.8,Michelle Cuellar,oqgnwy64
quwlod44,7878034,Brittany Loftin,0,-3.9,0.1,0.9,-0,Samuel Dalton,wpqorn73
pbpusf01,8076326,Steven Hansford,1,-1.1,3.7,4.3,3.3,Anne Hernandez,ssujpa10
kgompn20,9822560,Rosemary Hosley,0,2,3.3,3.6,-3.6,Paul Prince,wndznn45
vjmnhu86,9409025,Arthur Haddad,1,-1.9,2.8,3.3,1.9,Samuel Dalton,wpqorn73
szqabk87,2878884,Misti Jendras,0,-99,-99,-99,4.3,Patricia Jackson,hfyvek38
hhzekx42,3221065,Robert Malley,0,2,2.9,3.2,-0,Paul Prince,wndznn45
cdfvlp01,7934382,Darci Hayner,1,1.9,3.3,4.2,3.5,Michelle Cuellar,oqgnwy64
nppjbd20,1631806,George Villa,0,1.1,2.3,4.5,3.8,Samuel Dalton,wpqorn73
xvqgtm12,6101948,John Swasey,1,-1.2,1.2,4,1.2,Samuel Dalton,wpqorn73
dhvgxl19,8776721,Dorothy Harris,0,1.7,3,2.4,2.2,Michelle Cuellar,oqgnwy64
xjgrfx81,7686981,Daniel Titcomb,1,-0.5,3.8,2.2,-5,Marie Roberts,vnxici28
xuejol22,6675988,Heather Lanius,0,-1.7,3.4,3.4,4.1,Fred Johnson,fj123
rnoffo14,2480982,David Ramos,0,-1.9,1.6,2.6,3.6,Michelle Cuellar,oqgnwy64
dqdonk13,0752264,Petra Gray,0,-0.2,2.7,4.9,1.6,Patricia Jackson,hfyvek38
lfixpc45,4925155,Julie Schultz,1,-0.9,2.1,4.6,4.2,Emily Santos-Bacca,esb99
qguzlg90,7519697,Darrell Roseberry,1,-3.6,-1.9,-1.9,-5,Paul Prince,wndznn45
ozemcl33,0003589,Cody Brackett,0,-2.1,3.4,4,4,Emily Santos-Bacca,esb99
ubhemd47,8721138,Charles Jones,0,0.3,2.1,4.3,2.3,Emily Santos-Bacca,esb99
lvxpls93,7894712,Brian Tabak,0,-0.8,2.2,4.6,3.4,Basia Murton,bm8567
rqmtrd15,1254792,Lillian Smith,1,2.5,3.9,3.6,-2.3,Jeanne Mason,cnotli32
slpjnr06,8920275,Chad Harris,0,-3.9,-4.2,-3.2,-4.8,Jeanette Lindley,mmxgfl83
dvndih27,4253978,Robert Buran,0,1.9,3.2,4.6,3,Kenyatta Berrios,ysftax93
fslxtj85,1758387,Richard Naylor,0,-2.1,-2.1,1.9,4.4,Kenyatta Berrios,ysftax93
gcspjz02,1304505,Gregory Lott,1,0.8,2.9,2.7,2.1,Dawn Curtin,sweucq96
bkjvci98,4858601,Susan Monty,0,0,0.5,3.7,2.9,Jeanne Mason,cnotli32
nundpw25,1403719,Dustin Yi,1,-1.3,1.3,1.3,-5,Kenyatta Berrios,ysftax93
bkcinc45,1560971,Milagros High,0,0.4,5,4.4,4.2,Kenyatta Berrios,ysftax93
mpfcxn08,3517731,Pamela Caudill,0,0.2,0.4,2.2,0.5,Anne Hernandez,ssujpa10
ihpjcq27,3691895,Lori Rose,0,1.9,2.7,4.1,2.2,Kenyatta Berrios,ysftax93
ulnfvb98,5844498,Amy Mitchell,0,1.1,2.8,3.5,2.9,Anne Hernandez,ssujpa10
cguzyl00,2321319,Florence Jenkins,0,-1.1,4.5,3.5,2.8,Paul Prince,wndznn45
ertptv04,4639418,Brandon Smith,1,-0.2,3.1,2,-3,Marie Roberts,vnxici28
abrlcp37,5328326,Cassie Karaffa,0,-2.8,2.7,0.9,2.4,Jeanne Mason,cnotli32
mrpysx43,7076348,Vincent Sassaman,1,-1.7,1.2,1.7,0.4,Paul Prince,wndznn45
jfophn86,9467200,Audrey Schear,1,0.3,1.6,3.4,0.6,Luis Yoxall,flgkpr62
aduxer78,1333942,Kendra Vazquez,1,-0.9,-0.3,2.8,1.9,Michelle Cuellar,oqgnwy64
rdemgp10,6477990,Robert Mccraney,0,-2.4,1,0,2.4,Luis Yoxall,flgkpr62
jqildz91,2213411,Sonya Jones,0,1.5,3,4.8,2.6,Luis Yoxall,flgkpr62
kraxcp52,3904088,Charles Vancleave,0,-1.7,1.5,1.2,3.8,Fred Johnson,fj123
qouiip75,6766731,Nina Reynolds,1,-1.4,1.3,0.7,-1.2,Emily Santos-Bacca,esb99
zyeyym65,7986390,Ruby Sexton,1,-0.6,4.7,5,1.6,Kenyatta Berrios,ysftax93
voilrx26,0627303,Jamey Rouzer,0,-2.9,0.1,2.4,0.5,Luis Yoxall,flgkpr62
lqqszm69,8788978,Frank Fang,1,-1,2.9,5,4.5,Marie Roberts,vnxici28
outyny62,8339539,Michelle Southerland,1,-1,2.4,2.7,0.8,Patricia Jackson,hfyvek38
joiitz10,6824188,Jamal Bardsley,1,-2.6,-0.3,2.9,-4.4,Luis Yoxall,flgkpr62
ilsvof73,2446616,Jeannie Harrison,1,0.6,2.3,4.4,1.9,Patricia Jackson,hfyvek38
zzprya07,8338363,Cindy Welch,0,3.1,5,4.5,4.1,Samuel Dalton,wpqorn73
dlozot76,7257397,Cornelia Barker,0,1.6,3.8,3.8,4.4,Anne Hernandez,ssujpa10
mfomeu13,5656531,Jerry Davis,1,0.5,3.6,0.2,2.1,Luis Yoxall,flgkpr62
vnpqxs55,8800407,Ronald Walton,0,1.6,4.7,4.6,3.3,Jeanette Lindley,mmxgfl83
kvqjzs04,6753873,Dorothy Highley,1,0.8,3.6,4.4,-4.9,Samuel Dalton,wpqorn73
kzustz96,6360064,Dorothy Chang,0,-1.6,0.4,1.9,4.2,Patricia Jackson,hfyvek38
qfthvk95,4956657,Nora Hopf,1,-0.4,3.7,3.2,2.3,Patricia Jackson,hfyvek38
jsmeek59,7081042,Kerry Pedley,0,-2.1,1.9,2.4,-3.2,Basia Murton,bm8567
pmijux38,2055544,Patricia Dent,0,0.3,4,-1.7,4,Anne Hernandez,ssujpa10
