uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
fuinwv86,2098698,Heather Jageman,0,-0.3,-0.2,1.8,-4.1,Anne Hernandez,ssujpa10
fflrst67,3808524,Judson Stigall,0,2.1,2.4,3.9,-1.7,Luis Yoxall,flgkpr62
kmooyl39,0488161,Jose Hayes,1,-0.1,1.7,1.9,-3.6,Samuel Dalton,wpqorn73
xqwixs01,2764778,Lynn Lefebvre,0,-0.7,0.5,2.3,2.3,Anne Hernandez,ssujpa10
lnstoq03,4121670,Teresa Adams,1,-0.2,0,2.2,-0.6,Patricia Jackson,hfyvek38
uvyehr83,0302057,Roberto Campbell,0,-99,-99,-99,-99,Emily Santos-Bacca,esb99
ajvhmi33,6408546,Robert Saults,0,-2.1,0.4,1.2,-4.5,Patricia Jackson,hfyvek38
zgmpgx16,7682026,Loreta Herzig,0,-1.7,3,4.9,4,Jeanette Lindley,mmxgfl83
fbnnyt48,4407401,Matthew Williams,0,2.5,3.4,4.8,3.1,Luis Yoxall,flgkpr62
rzhgyp18,5119258,William Showman,0,-0.3,0.4,2.3,1.6,Jeanette Lindley,mmxgfl83
kehuwn23,0700668,Suzanne Robinson,0,-2.2,-0.1,-0.8,-1.8,Jeanette Lindley,mmxgfl83
xwupxx72,3704250,Dean Binette,0,-3.8,-3.6,-2.5,-4.9,Paul Prince,wndznn45
likubq48,9953665,Donny Duer,1,-3.1,0.4,2.4,1.5,Marie Roberts,vnxici28
jlgxzm59,4408856,Brady Godfrey,1,-0.7,2.3,3.5,3.4,Michelle Cuellar,oqgnwy64
eczzrg65,0311369,Eric Hill,0,0.2,2.5,2.3,1.3,Paul Prince,wndznn45
cbzway92,7162978,Patricia Orser,1,0.6,3.5,2.5,3.8,Kenyatta Berrios,ysftax93
vfeboc74,3467876,Daniel Stickland,0,-0.4,2.9,3.4,1.2,Luis Yoxall,flgkpr62
fxbwtm69,0777515,Amanda Perez,0,0,2.6,3.9,4.2,Fred Johnson,fj123
cxncrt68,4926820,Julius Johnson,1,-0.7,4.1,4.9,1.2,Basia Murton,bm8567
cqtrwb85,7212205,Andrea Gall,1,-4,-2.7,-3.7,-5,Paul Prince,wndznn45
qrnryd00,8826995,Andrea Presley,0,1.1,1.9,4.2,-4.8,Jeanette Lindley,mmxgfl83
ayfpqr39,4321627,Anne Alicea,1,-1.4,3.1,-0.1,-0,Emily Santos-Bacca,esb99
jigont60,5967142,John Hilton,0,-0.3,2.9,3.5,3.8,Jeanette Lindley,mmxgfl83
aqryzs27,8918705,William Maldonado,0,1.1,2.8,2.3,0.4,Fred Johnson,fj123
jclval38,1818981,Robert Ramos,0,1.2,0.1,5,4.1,Jeanette Lindley,mmxgfl83
zidzcs76,3143752,Gloria Butler,1,-1,3.6,4.6,4.5,Emily Santos-Bacca,esb99
gnfszm24,0993313,Flora Oldham,1,-1.7,0.9,4.2,3.2,Dawn Curtin,sweucq96
upndgz09,9442418,Patrick Gill,1,-0.6,1.3,0.8,3,Basia Murton,bm8567
hpapvp37,6099337,Gary Goodman,0,-0.1,2.3,0.9,1.2,Patricia Jackson,hfyvek38
heiozv58,2520462,Eugene Robertson,1,0.8,3.6,2,1.5,Samuel Dalton,wpqorn73
hszcku70,9527712,Karin Jackson,1,-0.7,3.4,4.2,2.2,Luis Yoxall,flgkpr62
wvuhgq80,2364056,Lou Morrill,1,-1.7,0.3,1.7,1.6,Jeanette Lindley,mmxgfl83
ndnchs06,8943041,Nicholas Daves,1,-2.5,1,0,-3.8,Dawn Curtin,sweucq96
geredf62,6420717,Katie Moore,0,0.2,3.8,3.9,3.5,Paul Prince,wndznn45
xrupke84,2337622,Leonard Peters,1,0.3,3.1,2.5,-4.9,Luis Yoxall,flgkpr62
ztwrix21,0622399,Eve Blanchard,0,1.9,-0.2,2.2,1.8,Samuel Dalton,wpqorn73
fiwdjf16,7766236,David Brooks,0,-2.4,2.3,4.2,0.7,Paul Prince,wndznn45
emxhsn91,2340677,Harold Bailey,1,1.4,4.4,4.1,3.1,Patricia Jackson,hfyvek38
etzjwe24,8005141,Kenneth Basham,1,1.6,3.4,0.1,3.6,Basia Murton,bm8567
geetwt91,3269103,Ursula Hoefling,1,-1.7,-1.2,0.9,-0.5,Basia Murton,bm8567
jrrbqr35,8165049,Benjamin Kean,1,-0.1,3,4.3,-1.7,Kenyatta Berrios,ysftax93
cjfqts08,7594276,Isaias Polk,0,0.9,2.2,1.9,1.8,Dawn Curtin,sweucq96
yykmsf82,3734612,Enrique Atkinson,0,-0.7,2.5,4.9,3.9,Michelle Cuellar,oqgnwy64
ljmhxe57,2580045,Christopher Hammett,0,0.1,2.5,3.9,-4.7,Patricia Jackson,hfyvek38
yvmnmj07,1164967,Stephanie Kahn,0,0.6,-1.1,0.1,4.2,Jeanne Mason,cnotli32
cuwvkb62,6292440,Bonita Davis,0,1.6,2.1,2.6,2.3,Luis Yoxall,flgkpr62
fqjikv57,2350362,Gail Childress,0,-2,3.2,3.2,-4,Kenyatta Berrios,ysftax93
uqwydh00,2921541,James Buser,0,-0.5,0.5,1.9,3.3,Marie Roberts,vnxici28
naztsf26,9043888,Brittney Ford,0,0.6,4.2,4.5,3,Irene Feldman,ekhymj67
jluxku34,5836046,Shane Tipton,1,1.2,2.1,3.8,1,Samuel Dalton,wpqorn73
gswdxu25,7593978,Larry Jones,1,-1.1,2.2,2,-4.9,Dawn Curtin,sweucq96
pogqfb97,5245119,Carolyn Walker,1,0.3,4.2,3.4,-5,Kenyatta Berrios,ysftax93
bvpwku23,5787052,Walter Skolnick,1,-3.1,-0.3,1.5,1.3,Kenyatta Berrios,ysftax93
lnctha06,7997917,Bonnie Martinez,1,-4.6,2.5,1.2,-5,Irene Feldman,ekhymj67
cyodnz74,2099333,Kellie Wilson,0,-1.1,3.2,2.4,4,Dawn Curtin,sweucq96
judvlx43,7857905,Jimmy Butler,0,0,3.3,2,-1.6,Jeanne Mason,cnotli32
okywal17,4512839,Clarence Burgess,0,-0,3.8,4.4,3.8,Michelle Cuellar,oqgnwy64
tarvhh32,4520506,Joseph Trotter,1,3.2,-5,-99,4.9,Luis Yoxall,flgkpr62
uywrum25,2788028,James Holliday,0,-1.5,1.4,3.2,0.6,Irene Feldman,ekhymj67
jfkqxi54,8364826,George Heard,1,0.7,2.9,5,3.9,Luis Yoxall,flgkpr62
hnmzpb93,9736216,Tyrone Earl,1,0.7,4.4,4.7,1.9,Marie Roberts,vnxici28
kpiswy14,4921275,Michael Harms,1,2.9,3.5,4.1,-3.2,Samuel Dalton,wpqorn73
byntib35,8877952,Michael Sullivan,1,0,4.3,4.9,3.9,Basia Murton,bm8567
hkhmaf40,0935914,Betty Thelen,1,-0.8,2.9,4.9,3.4,Fred Johnson,fj123
xyijgj07,5752220,Janet Bailey,1,0.1,0.9,5,1.3,Fred Johnson,fj123
qdiwqo09,3757751,Marie Brungardt,1,-5,5,-99,3.2,Luis Yoxall,flgkpr62
dhzzye38,9333048,Charles Piercy,1,-0.1,3.8,3.2,4,Dawn Curtin,sweucq96
kdppeo53,6350244,Brad Williams,1,-0.1,1.5,1.1,-0.1,Michelle Cuellar,oqgnwy64
rrrqvf27,0359068,Luis Lundy,0,0.7,1.5,5,2.8,Jeanne Mason,cnotli32
aewbbi01,7133687,John Wyatt,0,-1.3,3.6,3,3.5,Fred Johnson,fj123
qfbngg74,7094089,Christal Lambert,0,0.2,4.4,4.1,0.1,Patricia Jackson,hfyvek38
liojkj39,0861899,Vanessa Jefferson,1,-0.4,2.5,1.3,-2.2,Michelle Cuellar,oqgnwy64
psorni39,2956960,Carl Bruff,1,-2.8,-0.1,0.1,-3.9,Irene Feldman,ekhymj67
kojnfk99,9592615,Shannon Taylor,0,-0.7,2.5,1.8,1.8,Jeanette Lindley,mmxgfl83
ijrwxf11,2830001,Riley Spears,0,-2.5,-1.9,-0.1,-4.5,Samuel Dalton,wpqorn73
nfstbk14,5648692,Tiffany Hunt,1,-0.5,4,1.1,2.5,Fred Johnson,fj123
sansmb51,5698204,Heather Anderson,0,1.4,3.5,2.2,-3.6,Jeanne Mason,cnotli32
oiylsa03,1766855,Richard Lederman,1,-2.4,-1.2,-1,-5,Patricia Jackson,hfyvek38
pokrbw53,9719124,Mary Bowers,0,-1.5,0.3,1,4.2,Basia Murton,bm8567
nczgnl74,4967345,Maranda Patterson,0,-99,-99,-99,-99,Dawn Curtin,sweucq96
gufxky93,8556520,Maureen Mcclay,1,0.9,4,4.1,2.3,Fred Johnson,fj123
uqxljg65,9044567,Laura Dunagan,0,0.6,1.6,3.4,-3.4,Marie Roberts,vnxici28
tgqrfd88,1797057,Blake Ford,0,1,3.5,-1.2,0.9,Kenyatta Berrios,ysftax93
wkzpfa85,8400689,John Tran,0,-0.3,2,2.8,2.5,Michelle Cuellar,oqgnwy64
ehdrsw01,2547978,Matthew Newell,1,-0.9,3,4.5,0.9,Michelle Cuellar,oqgnwy64
uhfxve47,5718819,William Bartlett,1,0.2,3,0,1.4,Patricia Jackson,hfyvek38
uqrpmp19,5517272,Carroll Fabre,0,-2.3,1.7,1.1,4.7,Jeanette Lindley,mmxgfl83
mozluw68,9484081,Kenneth Goolesby,0,1.9,1.7,3.5,4.7,Basia Murton,bm8567
kteglv70,1320566,Kirsten Williams,0,0.4,2.8,2.8,-0.2,Paul Prince,wndznn45
jrqyza64,0396581,Richard Rawls,0,-0.3,1.2,0,-4.9,Marie Roberts,vnxici28
sjqejj94,4547372,John Salter,0,-2,2.8,4,0.3,Dawn Curtin,sweucq96
pybiye73,1569564,Melvin Goins,0,-2.2,4.6,3.4,-0.1,Irene Feldman,ekhymj67
revaao50,2416019,Beatrice Hinkle,0,-1,2.8,3.4,2.2,Emily Santos-Bacca,esb99
cwulqo00,1338356,Linda Nunez,0,-1.5,1.1,0.5,-3.2,Basia Murton,bm8567
cpkmxm78,5033410,Cindy Nelson,1,1.2,3.9,4.1,3.3,Marie Roberts,vnxici28
jzamrv66,9655308,Eliseo Thielen,0,-2.4,-1.9,-0.7,-0.9,Michelle Cuellar,oqgnwy64
uxukzq26,1436919,Clarence Walls,0,1.8,1,1.3,1,Patricia Jackson,hfyvek38
jdnrag38,0350343,Sandra Swank,1,0.8,2.7,4.7,-0.9,Dawn Curtin,sweucq96
eijvgh15,1664285,Helen Guerin,1,-3.1,-4.1,-3.6,-2.7,Dawn Curtin,sweucq96
toepfj38,7252105,Jimmy Wages,0,-0.1,2.1,4.8,3,Patricia Jackson,hfyvek38
dnwern45,4187609,James Mccoy,0,0.4,-1.5,1.4,4.5,Samuel Dalton,wpqorn73
saakiq75,2368935,Christopher Messing,0,-3.5,1.2,1.3,4.2,Basia Murton,bm8567
uxtbgm63,0405954,Alexis Kincade,0,0.9,2.4,4.1,1.9,Jeanette Lindley,mmxgfl83
fflcyk58,3143091,John Wright,0,-2,4.2,3.5,4.7,Michelle Cuellar,oqgnwy64
bxvrov86,9917753,Laura Arnold,1,0.3,1,0.6,-3.9,Dawn Curtin,sweucq96
oflsas63,6475580,Michael Creekmur,0,-1.7,5,3.9,4.9,Luis Yoxall,flgkpr62
rlozjq70,2479528,Charlie Vaughn,1,-4.3,-2.9,-2.4,-5,Fred Johnson,fj123
uioowd85,6435966,Ruben Anderson,1,1.5,2.8,3.1,-4.8,Jeanette Lindley,mmxgfl83
kwinhj94,4286482,Tracy Milton,1,-3.2,2.2,1.1,0.1,Jeanette Lindley,mmxgfl83
ezhnza57,8304102,Gladys Daugherty,0,-4.2,-3.9,-3.1,-5,Patricia Jackson,hfyvek38
hmlzei15,4149187,Alexandria Petty,1,-3.3,-0.9,0.6,-4.7,Jeanne Mason,cnotli32
nhlzeg48,0161058,Morris Battis,1,0.9,4.2,1.7,-5,Jeanne Mason,cnotli32
gxlxjd14,8928467,Arthur Guintanilla,0,-3.7,1.4,4.1,3.6,Irene Feldman,ekhymj67
brnfhn24,6770661,Jay Slaughter,1,1.3,3.4,3.7,3.3,Michelle Cuellar,oqgnwy64
xekkdd72,9589433,Julius Brown,0,-2.4,0.9,0,-1.9,Michelle Cuellar,oqgnwy64
wvmpbz45,8633759,Dennis Childers,0,-0.9,4.7,4,0.9,Patricia Jackson,hfyvek38
lzcppo36,6735000,Mary Callen,0,-0.6,4.3,2.2,-2.6,Patricia Jackson,hfyvek38
brhony07,3962341,Donald Pearson,0,-0.2,2.4,1.1,-1.1,Samuel Dalton,wpqorn73
ytjumr12,1907869,Michael Rinkel,0,2.1,4.4,4.9,4.1,Basia Murton,bm8567
oflcku57,4339319,Ernie Rudolph,0,-5,-3.8,-5,-4.5,Luis Yoxall,flgkpr62
brickc74,9055949,Anna Morton,1,-1.2,0.1,4.1,1.2,Anne Hernandez,ssujpa10
zmgbiq47,6886541,Henry Tallman,0,-0.3,3,3.8,-1.6,Fred Johnson,fj123
gbnxwb16,8770970,Vivian Heston,0,-0.2,-0.7,-1.9,-0.6,Jeanette Lindley,mmxgfl83
kqavgj35,7689766,Joe Willmore,1,-0.5,2.2,0.7,3.7,Jeanne Mason,cnotli32
gatttj86,7947022,Erin Fortier,1,-2.5,1.2,2.4,-1.3,Emily Santos-Bacca,esb99
votdnu42,0325357,Thomas Wilbanks,0,-3.1,5,2.6,2.7,Fred Johnson,fj123
htjufo97,8259995,Shanice Bailey,0,1.1,0.1,4.2,2.8,Jeanette Lindley,mmxgfl83
jjgisg29,0304750,Geraldine Milne,1,-1.9,-0.3,0.8,1.5,Patricia Jackson,hfyvek38
wznqci10,0462931,Robert Betts,1,-0.6,2.5,2.3,2.4,Marie Roberts,vnxici28
pnexvt84,8891612,Peter Wood,0,-1.1,-1.1,2.4,2.3,Anne Hernandez,ssujpa10
giclph36,0672098,David Green,0,-0.3,2.3,3.2,1.3,Fred Johnson,fj123
gvvztq05,9589428,Judith Helms,1,1.4,4.6,0,1.7,Paul Prince,wndznn45
dylqel43,7752127,Valeri Thomas,1,1.3,4.3,3.5,2.1,Patricia Jackson,hfyvek38
jdpuqm82,7818449,Martin Ross,1,0.5,4.5,3,0.2,Jeanette Lindley,mmxgfl83
aypxby39,5579237,Sharon Edmondson,0,1.6,4,3.2,4.1,Anne Hernandez,ssujpa10
ypkkuu53,6696241,Daniel Brunetto,0,-1.6,3.6,3,2.3,Michelle Cuellar,oqgnwy64
whuoks35,2999199,Nathan Painter,0,-1.4,3.3,1.9,4.9,Patricia Jackson,hfyvek38
ptpkxf44,6943352,Lizbeth Jaworowski,0,-3.9,1.5,3.6,2.9,Dawn Curtin,sweucq96
hhwxxu40,5260303,Nicole Harvey,0,1.7,3.9,4.6,2.4,Marie Roberts,vnxici28
nhtjsn27,2246015,Ronnie Himmons,0,-2.4,-0.9,-3.3,-0.9,Fred Johnson,fj123
ownfcd76,6125664,Domingo Katz,0,0.7,2.1,5,4.4,Luis Yoxall,flgkpr62
olbyie29,2650176,Ronald Garrett,1,-3.9,-1.2,0.9,3.6,Fred Johnson,fj123
xeevol12,1881580,Stephen Peebles,0,-1.2,0.3,1.2,-0.7,Dawn Curtin,sweucq96
djythj14,9403519,William Martin,1,1.5,1.4,3.9,1.4,Basia Murton,bm8567
keifbq84,5014330,Lucy Bissonette,0,0.3,2.4,-0.6,-5,Marie Roberts,vnxici28
fnzeve29,4059428,Mary Brown,0,-2.1,0,-99,-1.6,Luis Yoxall,flgkpr62
cgusmx93,8927520,Don Ramirez,0,1.6,4.8,3.9,3.3,Luis Yoxall,flgkpr62
ajhznl75,9878359,Christine Pickett,0,-0.9,4.2,3.3,-1.5,Kenyatta Berrios,ysftax93
kmsduz28,9582347,Gabriel Lee,1,5,5,5,4.7,Patricia Jackson,hfyvek38
xmsygh28,5616687,Gary Comer,0,-2.6,0.6,3.4,2.3,Luis Yoxall,flgkpr62
cratow74,5609267,Josephine Seales,0,-1.1,4.4,4.1,4.3,Patricia Jackson,hfyvek38
yiqzei51,1347371,Glenn Schulle,0,0.5,3.5,4.2,3.2,Dawn Curtin,sweucq96
gverxl36,5501701,Erin Davidson,0,-1.2,0.6,1.2,2.9,Basia Murton,bm8567
xdxhtf11,2914664,George Graham,0,2.1,3.6,3.2,4,Dawn Curtin,sweucq96
wnrctb96,6453057,Stuart Bender,0,-3.5,2.4,3.7,1.5,Kenyatta Berrios,ysftax93
reyoob07,4866846,June Ferrell,0,-2.5,4.7,0.7,-3.1,Jeanne Mason,cnotli32
tdhsew55,4031602,Sylvia Cardimino,1,-1.1,3.4,2.6,2.3,Basia Murton,bm8567
sxjwef66,2204232,Steven Hinde,0,-0.3,-0.5,5,5,Dawn Curtin,sweucq96
xawltd44,8394695,Matilda Marvin,0,-0.2,3.6,3.8,3.5,Dawn Curtin,sweucq96
fnwoui75,0088120,Sean Johnson,0,1,2.2,4.5,2.7,Luis Yoxall,flgkpr62
dtfocg98,1471379,Cathy Ellis,0,-0.6,0.2,-2.5,0.7,Basia Murton,bm8567
mwrxgz03,2167800,Edna Holtgrewe,1,-2.5,2.5,1.6,-1,Basia Murton,bm8567
ltyyzf43,1837683,Cora Rodriguez,0,-0.1,0.3,-1.7,-3.8,Jeanne Mason,cnotli32
xigzbo03,5634959,Matt Carillo,0,-1.8,0.6,1.1,1.3,Emily Santos-Bacca,esb99
mjkqas95,6600382,Sidney Whaley,0,-1.1,4.6,4.3,1.8,Michelle Cuellar,oqgnwy64
xlfjsl63,4126896,Christopher Love,0,-0.4,2.1,2.4,2.8,Patricia Jackson,hfyvek38
dsgaku16,1465477,Latrice Watkins,1,-1.4,3.1,4.9,3.5,Paul Prince,wndznn45
hajuef12,7452056,Denise Herold,0,-0.8,2.4,3.9,-2,Anne Hernandez,ssujpa10
qknhaq75,6298857,Nicholas Jordan,0,-3.1,3.8,1.8,3.6,Samuel Dalton,wpqorn73
rldtdl60,6001172,Thomas Pendarvis,0,-1.8,3.5,2.5,3.6,Anne Hernandez,ssujpa10
fkcykd19,5228832,Mary Faye,0,-3.2,0,0,4.4,Samuel Dalton,wpqorn73
tkjvqi67,1969897,Patrick Boykin,0,2.2,2.9,0.9,3.2,Samuel Dalton,wpqorn73
guiaaq65,3100704,Catherine White,0,-0.4,1.8,1.5,4.5,Kenyatta Berrios,ysftax93
rrjjuv31,5019080,Spencer Kaylor,0,0.7,1,4.5,1,Irene Feldman,ekhymj67
hxqmjj50,1302382,Bonnie Helmuth,0,-4.2,-2.3,-0.7,2.1,Fred Johnson,fj123
vhgvpe83,4621639,Vera Perkins,1,-0.9,4.4,3,3.6,Anne Hernandez,ssujpa10
qkhtal68,3926353,Jonathan Adelstein,1,-0.4,2.6,2.4,-4.8,Patricia Jackson,hfyvek38
egyexa34,2134574,Michael Tucker,0,-1.1,2.5,2.6,3.6,Anne Hernandez,ssujpa10
ujeyhd86,5401778,Margret Schober,1,-0.5,2.9,4.1,-3.1,Jeanette Lindley,mmxgfl83
vcfquy71,4215902,Nancy Straka,0,-0.6,2.5,-1.3,-1.5,Kenyatta Berrios,ysftax93
zhqnyk23,2376140,George Petersen,0,2.4,3.3,1.3,3.2,Kenyatta Berrios,ysftax93
lbwkyx56,0453532,Paul Crow,0,-1.9,1.2,3.2,-0.9,Michelle Cuellar,oqgnwy64
oliavv96,9474194,Ray Vail,1,-2.4,0.2,1,-2.5,Paul Prince,wndznn45
azoacl00,0273890,Shannon Adens,1,-0.7,3.8,2.8,3.4,Michelle Cuellar,oqgnwy64
rieixb03,1677916,Stephen Putman,0,-4,0.9,4.3,4.8,Marie Roberts,vnxici28
amsvfx22,6567732,Boyd Mouzon,1,1.9,3.3,1.3,0.6,Patricia Jackson,hfyvek38
audshk40,1902263,Carolyn Hathaway,0,1.1,3.3,4.2,1.3,Emily Santos-Bacca,esb99
dlquml03,9300521,Benjamin Hensley,0,-1.2,0.8,2.5,-1.5,Kenyatta Berrios,ysftax93
drsolf39,4642129,Michael Hurt,0,-3,4.5,4.5,4.8,Anne Hernandez,ssujpa10
najfbi75,3379628,Georgia Mitchell,0,-1.8,0.7,2.1,-0.7,Paul Prince,wndznn45
wbitpn78,5291173,Angela Bass,0,-3.2,-2.5,-5,-5,Kenyatta Berrios,ysftax93
liwifw53,0984559,Levi Welch,0,0,1.5,1.6,-4.9,Samuel Dalton,wpqorn73
gioqcm18,7432495,Malinda Mccune,0,-0.2,3.1,3.5,3.2,Jeanne Mason,cnotli32
rtetmp97,2950619,Joe Overstreet,0,-4.3,-2,2.5,2,Jeanette Lindley,mmxgfl83
rsjlhn81,5748672,Kenneth Meraz,0,0.2,1.5,1.4,-99,Kenyatta Berrios,ysftax93
wvkfsc88,0849095,Roy Macklin,0,-5,-4.6,-0.8,-4.4,Fred Johnson,fj123
aqqmiy80,9218640,Christopher Denny,0,-3.5,-2.9,-4.4,-1.5,Paul Prince,wndznn45
frsmmj91,4885977,Helen Mcclaughry,0,-2,1.5,2,3.6,Samuel Dalton,wpqorn73
wxizjn11,7469558,Mary Fields,1,-1.4,2.4,4.2,2.6,Fred Johnson,fj123
srprgg87,2857537,Joseph Cantu,1,-0.3,2.8,1.4,-1.2,Jeanette Lindley,mmxgfl83
jakqmr32,5253622,Dwight Walters,0,-0.8,0.8,-1.2,1.3,Jeanne Mason,cnotli32
phvnrg42,2028368,Cody Matteo,0,-0.8,-0.3,2.4,2.1,Emily Santos-Bacca,esb99
morzle13,3552922,Lorine Schaefer,0,-3.7,-2.9,-0.4,3.4,Marie Roberts,vnxici28
aaoktd34,4640479,Sherri Tarone,0,-0.5,0.4,4.2,3.4,Patricia Jackson,hfyvek38
zpvysu73,7666726,Alfredo Rodgers,0,0.6,3,3.3,-0.3,Luis Yoxall,flgkpr62
nlclmd52,6790710,Haydee Williams,0,-2.1,1.8,3.2,0.8,Irene Feldman,ekhymj67
cgfamh04,6476689,Fred Vanzant,1,0.9,2.1,2.3,0.1,Jeanette Lindley,mmxgfl83
pwzrhz94,5637513,Dave Reuter,0,-1.1,4.4,3.2,4.1,Paul Prince,wndznn45
pmbqim74,0962673,Martin Kuhn,0,1.5,5,2.6,1.7,Michelle Cuellar,oqgnwy64
gqvtwt09,6959815,Bernice Whittaker,1,0.1,2.8,5,4.2,Emily Santos-Bacca,esb99
dibvge49,0682296,Dorothy Rhoads,1,0.7,2.5,2.7,4,Michelle Cuellar,oqgnwy64
nenevf70,3329554,Janice Franklin,0,-2.6,-0.2,0.3,2.2,Fred Johnson,fj123
qizdfx96,0206688,Vincent Dixson,1,-1.8,2.5,3.2,1.4,Anne Hernandez,ssujpa10
skqcpp60,4830431,Scott Steele,0,-0.4,1.6,3.3,2.4,Paul Prince,wndznn45
cqycwt80,7640474,Rosemary Jelden,0,-0.2,4.5,3.9,3.8,Paul Prince,wndznn45
btqecv00,0339472,Marta Pomeranz,1,0.3,2,4,3.4,Basia Murton,bm8567
zqfcgv11,4534529,Leo Shoulta,0,2,1.7,2.9,-1,Emily Santos-Bacca,esb99
ahbxkz66,3077266,Andrew Lopez,0,-1.9,-0.1,2.2,-0.1,Patricia Jackson,hfyvek38
cmsmll72,1111171,Sarah Mccallum,1,0.1,4.3,3.6,0.3,Michelle Cuellar,oqgnwy64
abqptn93,4063606,Elijah Workman,0,2.3,0.7,1.8,4.7,Paul Prince,wndznn45
akhtuh96,0369668,Corey Williams,0,1,0.9,-0.6,1.3,Kenyatta Berrios,ysftax93
dfqjra88,6736255,William White,0,-1.2,3.8,3.1,2.8,Luis Yoxall,flgkpr62
titwru73,8169947,Troy Rothrock,1,-1,0.8,3.5,-2.9,Jeanne Mason,cnotli32
ggiwcp49,6993543,Shirley Wade,1,-1.5,0.3,0.6,3,Anne Hernandez,ssujpa10
ajshcl01,6231496,Justin Reed,1,1.2,-0.5,1.9,-0.6,Patricia Jackson,hfyvek38
xhnnpk83,4012657,Glen Laughlin,1,-2.7,-2.2,2.5,-1.4,Basia Murton,bm8567
jyirgl75,0391206,Florence Lyons,0,-0.5,3.5,4.6,1.9,Paul Prince,wndznn45
bktjkp73,5204365,Jerry Smith,1,1.7,2.1,4.9,-0.1,Patricia Jackson,hfyvek38
ifoigl32,0378014,Roy Anderson,0,-1.9,0.5,0,-3.1,Michelle Cuellar,oqgnwy64
mxwpuo36,9458771,Alexander Green,0,-3,3.2,2.9,3.3,Patricia Jackson,hfyvek38
xiiyzr86,4814445,William Baker,0,-1.7,-0.7,1,-0.8,Patricia Jackson,hfyvek38
pszdtp41,5849241,Jose Houser,1,-1.1,2.9,1.4,1,Marie Roberts,vnxici28
htrycu12,2763337,Angela Benefiel,0,-3.2,1.3,3.7,3.2,Basia Murton,bm8567
mtohjw56,1414206,Howard Gray,1,0.1,0.9,2.6,3.3,Paul Prince,wndznn45
lzwjjj04,6407449,Cynthia Roberts,0,-2.1,2.1,1.8,-1.3,Basia Murton,bm8567
mdcpxh56,9991414,Vernon Way,0,-0.7,-2.1,-2.6,-0.8,Jeanne Mason,cnotli32
nlwosw96,8827485,Ian Cunha,1,0.9,3.4,2.4,-4.8,Samuel Dalton,wpqorn73
qcbjfw28,0292611,Francis Lindo,1,-0.7,-1.4,-0.2,2.1,Samuel Dalton,wpqorn73
xlxacl54,2975471,James Wallace,0,-0.8,2.3,3.9,-0.5,Samuel Dalton,wpqorn73
whnzvz46,1557909,Eric Baker,1,0.1,2.7,3.2,-4.7,Samuel Dalton,wpqorn73
bcwsvw59,7486646,Jocelyn Proctor,0,0.7,4.7,2.2,3.1,Patricia Jackson,hfyvek38
gnaqyz33,1169272,Lindsay Mcneal,1,0.4,0.8,4.2,2.4,Patricia Jackson,hfyvek38
icfdsr35,8911393,Jane Miller,0,-1,1,2.7,3,Patricia Jackson,hfyvek38
yjqacr18,3077284,Jose Daniels,0,-0.4,2.7,3.1,0.7,Dawn Curtin,sweucq96
qrqole71,1435423,Roberta Phillips,1,2.3,3.6,3.5,-1.7,Irene Feldman,ekhymj67
etqoqn19,8020844,Rodney Garcia,1,-0.5,1.8,0.2,0.2,Fred Johnson,fj123
euxyzt35,3437591,Angela Taylor,1,-1,1.8,2.2,3,Michelle Cuellar,oqgnwy64
lybbfl74,1983792,Norma Poole,0,0.7,0.8,-2,-0.6,Michelle Cuellar,oqgnwy64
xzctza31,8895113,Joseph Leighton,0,-0.4,2.8,3.3,4.2,Fred Johnson,fj123
moultv64,1094473,Laura Garelik,0,0.4,3.6,2.9,1.9,Jeanne Mason,cnotli32
xnitob60,9362547,Wendolyn Beard,0,-2.4,-2.8,-3.1,4.4,Emily Santos-Bacca,esb99
pctkfy06,4027885,Larry Hoffman,1,1.3,1,1.8,0.2,Paul Prince,wndznn45
clfbjn35,1340338,Christian Bruch,1,-1.2,3.4,2.6,2.2,Michelle Cuellar,oqgnwy64
hoibme65,4889091,Kay Keene,0,-1.2,0.7,2.9,3.8,Jeanne Mason,cnotli32
zqlmjg17,2599532,James Cross,0,3.1,4.4,4.4,3.2,Kenyatta Berrios,ysftax93
sqkdav67,2765444,Curtis Armstrong,1,0.7,3.2,5,-5,Jeanette Lindley,mmxgfl83
dwlslu94,3453646,Wilson Smith,0,-1.9,4.1,4.5,3.9,Jeanette Lindley,mmxgfl83
moymau21,6297176,Daniel Williams,0,-2.3,3.9,3.8,2.4,Luis Yoxall,flgkpr62
iiaxpg98,9687637,James Huffman,1,1.1,3.7,2.1,1,Jeanette Lindley,mmxgfl83
cevorc34,0949046,Ryan Fortman,0,-1.3,2.3,4.6,4.5,Marie Roberts,vnxici28
rhtkyb00,5352753,Evelyn Rodman,0,-2.1,0.3,0.3,1.8,Basia Murton,bm8567
zjwiis21,1479044,Betty Mosher,1,-0.6,3.7,1.4,1.5,Irene Feldman,ekhymj67
mhcsal67,1211800,Cecilia Chan,1,-0.6,2.9,2.9,-1.2,Emily Santos-Bacca,esb99
vpskwb30,2173066,Donald Rhymes,1,-2.1,2.8,1.6,1.2,Luis Yoxall,flgkpr62
